x,y,z,Status
1.000,-0.039,-0.16,OFF
1.023,-0.012,-0.113,OFF
0.988,-0.004,-0.113,OFF
0.965,0.102,-0.125,ON
1.012,0.063,-0.102,OFF
1.000,-0.027,-0.148,OFF
1.016,-0.031,-0.137,OFF
1.023,0.02,-0.125,OFF
1.008,0.051,-0.145,OFF
1.012,0.004,-0.125,OFF
0.996,0.125,-0.133,ON
1.004,-0.023,-0.121,OFF
0.996,0.035,-0.105,OFF
0.973,-0.043,-0.125,OFF
1.008,-0.02,-0.125,OFF
1.008,-0.066,-0.117,OFF
0.992,0.102,-0.152,ON
1.020,-0.023,-0.113,OFF
0.984,0.008,-0.109,OFF
0.977,-0.023,-0.137,OFF
1.004,0.031,-0.102,OFF
0.965,-0.07,-0.133,OFF
1.004,-0.02,-0.141,OFF
1.027,0.004,-0.129,OFF
0.957,-0.004,-0.141,OFF
0.988,-0.043,-0.137,OFF
1.016,0.07,-0.113,OFF
0.965,0.078,-0.121,OFF
1.004,0.051,-0.094,OFF
0.996,0.012,-0.141,OFF
0.977,-0.059,-0.129,OFF
0.992,-0.09,-0.113,OFF
1.004,0.066,-0.145,OFF
1.008,-0.039,-0.129,OFF
0.98,-0.047,-0.129,OFF
0.992,0.094,-0.133,ON
0.996,-0.004,-0.105,OFF
0.984,-0.105,-0.129,OFF
1.004,0.109,-0.141,ON
0.992,-0.039,-0.133,OFF
1.012,-0.063,-0.145,OFF
0.988,0.078,-0.141,OFF
0.996,0.039,-0.113,OFF
0.973,0.109,-0.133,ON
1.008,0.043,-0.102,OFF
0.984,-0.039,-0.137,OFF
0.977,-0.078,-0.137,OFF
1.020,0.012,-0.117,OFF
1.016,0.023,-0.137,OFF
1.027,-0.039,-0.129,OFF
0.98,-0.043,-0.121,OFF
1.000,0.043,-0.125,OFF
0.996,-0.031,-0.113,OFF
0.969,-0.102,-0.125,OFF
0.984,0.059,-0.152,OFF
1.008,0.02,-0.137,OFF
0.996,0.102,-0.141,ON
1.023,-0.02,-0.117,OFF
0.992,0.039,-0.098,OFF
0.957,-0.008,-0.133,OFF
1.000,0.008,-0.113,OFF
0.973,-0.082,-0.125,OFF
0.977,-0.047,-0.109,OFF
1.023,-0.008,-0.117,OFF
1.016,-0.039,-0.125,OFF
0.973,0.09,-0.16,OFF
1.023,0.031,-0.105,OFF
0.957,-0.016,-0.129,OFF
0.961,-0.035,-0.117,OFF
1.000,-0.012,-0.105,OFF
0.973,-0.02,-0.117,OFF
0.977,0.098,-0.148,ON
1.020,0.023,-0.133,OFF
0.961,0.074,-0.152,OFF
1.020,0.059,-0.102,OFF
0.992,0.07,-0.133,OFF
1.027,-0.023,-0.125,OFF
0.973,-0.098,-0.105,OFF
0.965,0.055,-0.117,OFF
1.012,-0.043,-0.133,OFF
1.004,-0.082,-0.129,OFF
1.000,0.066,-0.141,OFF
1.000,0,-0.109,OFF
0.98,0.113,-0.113,ON
1.012,0.016,-0.109,OFF
0.977,-0.055,-0.133,OFF
0.941,0.098,-0.125,ON
0.945,-0.047,-0.117,OFF
1.039,-0.02,-0.141,OFF
1.004,0.086,-0.164,OFF
0.973,-0.031,-0.098,OFF
0.988,0.012,-0.133,OFF
1.020,-0.047,-0.125,OFF
0.961,-0.09,-0.113,OFF
0.98,0.012,-0.109,OFF
1.016,-0.063,-0.148,OFF
0.984,-0.086,-0.125,OFF
1.008,0.031,-0.152,OFF
1.043,-0.02,-0.133,OFF
0.988,-0.078,-0.105,OFF
0.988,0.063,-0.109,OFF
0.977,-0.016,-0.117,OFF
0.969,-0.113,-0.109,OFF
1.012,0.063,-0.137,OFF
0.992,0.004,-0.129,OFF
0.996,0.098,-0.148,ON
1.008,0.012,-0.105,OFF
1.000,-0.027,-0.125,OFF
0.969,-0.031,-0.125,OFF
0.996,-0.023,-0.125,OFF
0.98,-0.008,-0.098,OFF
0.988,0.105,-0.141,ON
1.023,0.016,-0.125,OFF
0.98,-0.012,-0.141,OFF
0.965,-0.027,-0.117,OFF
1.004,0.02,-0.109,OFF
0.953,0.008,-0.121,OFF
0.984,0.004,-0.109,OFF
0.949,0.016,-0.109,OFF
1.000,-0.051,-0.125,OFF
0.996,-0.086,-0.113,OFF
1.004,0.07,-0.141,OFF
0.992,-0.02,-0.113,OFF
0.992,-0.066,-0.109,OFF
1.043,0.086,-0.121,OFF
1.004,-0.035,-0.109,OFF
0.969,-0.117,-0.086,OFF
1.004,0.094,-0.141,ON
1.023,-0.027,-0.133,OFF
1.012,-0.047,-0.137,OFF
1.000,0.113,-0.133,ON
1.000,-0.004,-0.117,OFF
0.992,-0.051,-0.113,OFF
0.965,0.055,-0.125,OFF
0.977,-0.023,-0.098,OFF
0.988,-0.035,-0.152,OFF
0.98,0.117,-0.141,ON
0.98,0,-0.109,OFF
0.969,0.113,-0.129,ON
1.012,0.02,-0.113,OFF
1.004,0.031,-0.129,OFF
1.004,-0.055,-0.105,OFF
0.969,-0.105,-0.102,OFF
1.000,0.059,-0.137,OFF
1.008,-0.047,-0.129,OFF
1.035,-0.047,-0.152,OFF
0.984,0.09,-0.113,OFF
1.004,0.055,-0.117,OFF
0.965,-0.02,-0.148,OFF
0.969,-0.051,-0.137,OFF
1.035,-0.023,-0.117,OFF
1.008,-0.039,-0.121,OFF
0.977,0.027,-0.133,OFF
1.035,0.059,-0.098,OFF
0.984,-0.027,-0.145,OFF
0.957,-0.023,-0.117,OFF
0.992,0.055,-0.098,OFF
1.000,0.004,-0.148,OFF
1.031,0.066,-0.117,OFF
0.961,0.047,-0.121,OFF
1.020,0.004,-0.133,OFF
1.047,-0.004,-0.148,OFF
0.938,0,-0.121,OFF
1.039,0,-0.117,OFF
0.977,0.07,-0.133,OFF
0.973,0.043,-0.109,OFF
0.977,0.074,-0.145,OFF
1.031,0.074,-0.113,OFF
0.973,0,-0.141,OFF
0.965,-0.023,-0.121,OFF
0.973,-0.023,-0.129,OFF
1.000,0.016,-0.16,OFF
1.020,-0.008,-0.125,OFF
1.023,-0.102,-0.141,OFF
1.012,0.02,-0.141,OFF
1.039,-0.027,-0.129,OFF
0.988,-0.105,-0.141,OFF
0.977,0.035,-0.141,OFF
1.012,0,-0.117,OFF
0.961,0.063,-0.145,OFF
1.020,0.043,-0.117,OFF
0.996,-0.063,-0.137,OFF
0.938,-0.043,-0.125,OFF
0.984,-0.004,-0.098,OFF
0.977,-0.008,-0.125,OFF
0.93,0.066,-0.109,OFF
1.023,0.031,-0.113,OFF
0.98,0.035,-0.148,OFF
1.051,0.059,-0.121,OFF
1.012,-0.004,-0.145,OFF
0.977,0.047,-0.141,OFF
1.023,0.047,-0.121,OFF
0.973,0.031,-0.152,OFF
1.043,0.043,-0.125,OFF
0.984,0.059,-0.145,OFF
1.012,0.023,-0.113,OFF
0.945,0.059,-0.152,OFF
1.035,0.063,-0.105,OFF
0.988,-0.023,-0.152,OFF
0.965,0.098,-0.109,ON
1.035,-0.078,-0.164,OFF
0.965,-0.008,-0.133,OFF
1.051,-0.043,-0.105,OFF
1.039,0.035,-0.109,OFF
0.941,0.055,-0.129,OFF
1.066,-0.004,-0.109,OFF
1.039,-0.023,-0.148,OFF
1.039,0.055,-0.152,OFF
0.992,0.027,-0.133,OFF
0.973,0.086,-0.156,OFF
1.012,-0.012,-0.117,OFF
1.031,-0.031,-0.125,OFF
0.965,0.117,-0.121,ON
1.000,0,-0.117,OFF
1.016,-0.004,-0.125,OFF
0.996,-0.039,-0.141,OFF
1.016,0.02,-0.109,OFF
1.008,0.008,-0.129,OFF
1.016,-0.039,-0.152,OFF
0.984,-0.066,-0.133,OFF
1.004,0.094,-0.125,ON
1.000,-0.008,-0.121,OFF
0.996,-0.082,-0.105,OFF
1.000,-0.004,-0.109,OFF
1.004,-0.078,-0.113,OFF
1.016,0.004,-0.113,OFF
0.965,0.063,-0.145,OFF
1.027,-0.012,-0.133,OFF
0.988,-0.051,-0.129,OFF
0.949,0.078,-0.121,OFF
1.000,-0.016,-0.105,OFF
0.961,-0.078,-0.133,OFF
0.961,0.07,-0.098,OFF
1.000,-0.023,-0.109,OFF
1.004,-0.051,-0.125,OFF
0.98,0.012,-0.16,OFF
0.996,-0.02,-0.109,OFF
1.000,-0.031,-0.113,OFF
0.965,-0.02,-0.117,OFF
0.992,-0.012,-0.09,OFF
0.977,-0.043,-0.102,OFF
0.984,0.09,-0.148,OFF
1.023,0.004,-0.117,OFF
1.008,-0.004,-0.141,OFF
0.977,0.02,-0.137,OFF
0.992,-0.074,-0.105,OFF
1.008,-0.004,-0.109,OFF
0.977,-0.043,-0.102,OFF
1.008,0.008,-0.109,OFF
0.973,0.012,-0.137,OFF
1.012,0.012,-0.145,OFF
1.004,0.055,-0.152,OFF
1.004,0.02,-0.121,OFF
1.000,-0.07,-0.113,OFF
0.957,0.012,-0.125,OFF
0.988,-0.035,-0.094,OFF
0.945,-0.082,-0.102,OFF
0.969,-0.02,-0.141,OFF
1.031,-0.008,-0.141,OFF
0.992,-0.035,-0.121,OFF
0.969,0.148,-0.137,ON
1.000,-0.004,-0.113,OFF
1.008,-0.027,-0.098,OFF
0.969,0.063,-0.137,OFF
1.027,0.031,-0.137,OFF
0.969,0.082,-0.145,OFF
1.023,0.023,-0.133,OFF
1.000,0.016,-0.137,OFF
0.984,0.047,-0.129,OFF
0.984,-0.086,-0.105,OFF
0.984,0.043,-0.129,OFF
1.027,-0.02,-0.105,OFF
0.996,0.09,-0.129,OFF
1.012,-0.043,-0.145,OFF
1.000,0,-0.141,OFF
0.949,0.066,-0.141,OFF
0.984,-0.012,-0.121,OFF
1.016,-0.035,-0.105,OFF
0.988,-0.055,-0.145,OFF
1.062,0.004,-0.113,OFF
0.98,0.031,-0.137,OFF
0.961,-0.023,-0.18,OFF
0.945,0.023,-0.125,OFF
0.953,0.109,-0.137,ON
1.012,-0.055,-0.09,OFF
1.031,0.063,-0.113,OFF
1.027,-0.098,-0.152,OFF
1.043,0.035,-0.133,OFF
0.953,0.012,-0.18,OFF
0.988,0.023,-0.125,OFF
0.957,0.07,-0.121,OFF
1.031,0.027,-0.113,OFF
0.969,-0.051,-0.121,OFF
0.992,-0.004,-0.125,OFF
1.016,-0.012,-0.109,OFF
0.984,-0.043,-0.09,OFF
0.965,0.09,-0.152,OFF
1.039,0.02,-0.125,OFF
0.969,0.098,-0.133,ON
1.035,0.031,-0.09,OFF
1.004,0.043,-0.121,OFF
0.988,-0.027,-0.109,OFF
0.973,-0.16,-0.098,OFF
0.969,0.059,-0.145,OFF
1.004,-0.059,-0.145,OFF
1.016,-0.051,-0.137,OFF
0.992,0.043,-0.141,OFF
1.000,0.078,-0.121,OFF
0.988,0.09,-0.105,OFF
0.984,0,-0.125,OFF
0.996,-0.066,-0.117,OFF
1.031,-0.043,-0.148,OFF
1.047,0.016,-0.148,OFF
0.988,0.031,-0.152,OFF
0.969,0.012,-0.117,OFF
0.988,0.016,-0.078,OFF
0.992,-0.012,-0.121,OFF
1.059,-0.039,-0.121,OFF
1.004,0.074,-0.098,OFF
0.953,-0.035,-0.152,OFF
1.027,0.02,-0.121,OFF
0.988,0.063,-0.145,OFF
1.008,0.016,-0.105,OFF
1.008,0.109,-0.125,ON
1.000,-0.004,-0.102,OFF
0.996,-0.121,-0.105,OFF
0.953,0.086,-0.121,OFF
1.016,-0.012,-0.133,OFF
1.023,-0.004,-0.133,OFF
0.973,0.066,-0.152,OFF
0.992,0.098,-0.109,ON
0.945,0.066,-0.098,OFF
1.000,0,-0.145,OFF
1.004,0.031,-0.133,OFF
0.992,0.035,-0.141,OFF
1.012,-0.082,-0.16,OFF
1.000,-0.059,-0.16,OFF
1.020,0.02,-0.105,OFF
0.969,-0.063,-0.109,OFF
0.969,0.008,-0.125,OFF
0.984,-0.031,-0.086,OFF
0.961,0.152,-0.121,ON
1.004,-0.051,-0.152,OFF
0.973,-0.023,-0.121,OFF
0.98,0.102,-0.117,ON
1.031,0.055,-0.109,OFF
1.016,-0.004,-0.105,OFF
0.957,0.102,-0.117,ON
0.977,-0.125,-0.094,OFF
1.023,-0.023,-0.148,OFF
0.992,-0.07,-0.164,OFF
0.961,0.008,-0.137,OFF
1.023,0.035,-0.121,OFF
0.98,-0.047,-0.137,OFF
1.004,-0.07,-0.105,OFF
1.023,-0.004,-0.109,OFF
1.008,-0.063,-0.129,OFF
1.016,-0.008,-0.125,OFF
1.020,-0.094,-0.152,OFF
0.961,0.035,-0.145,OFF
1.008,0.063,-0.105,OFF
1.008,0.078,-0.105,OFF
0.988,0.004,-0.094,OFF
0.984,0.027,-0.18,OFF
1.004,0.02,-0.113,OFF
1.035,-0.039,-0.141,OFF
0.992,-0.012,-0.148,OFF
1.016,0.031,-0.117,OFF
0.984,0.039,-0.094,OFF
1.020,0.07,-0.105,OFF
0.977,0.023,-0.145,OFF
0.984,-0.035,-0.102,OFF
0.957,-0.004,-0.137,OFF
1.027,0.07,-0.156,OFF
1.020,0.008,-0.137,OFF
1.000,-0.031,-0.117,OFF
0.957,0,-0.113,OFF
0.996,-0.008,-0.098,OFF
0.992,-0.113,-0.117,OFF
1.023,0.023,-0.164,OFF
0.973,-0.035,-0.148,OFF
0.988,0.055,-0.137,OFF
1.016,0.02,-0.129,OFF
0.949,0.063,-0.102,OFF
1.000,0,-0.102,OFF
1.008,-0.074,-0.098,OFF
0.957,0.125,-0.172,ON
1.004,0,-0.125,OFF
1.008,0.07,-0.141,OFF
1.004,-0.004,-0.113,OFF
1.004,-0.031,-0.129,OFF
0.98,0.078,-0.105,OFF
0.996,0.039,-0.098,OFF
1.016,0.051,-0.16,OFF
1.020,0.02,-0.152,OFF
1.012,-0.047,-0.145,OFF
0.961,-0.043,-0.176,OFF
1.004,0.031,-0.121,OFF
0.988,-0.004,-0.094,OFF
0.977,-0.004,-0.098,OFF
1.004,-0.008,-0.105,OFF
0.961,-0.078,-0.07,OFF
0.984,0.07,-0.18,OFF
0.992,0.031,-0.141,OFF
1.008,0.031,-0.133,OFF
1.016,0.055,-0.117,OFF
0.992,0.066,-0.109,OFF
0.996,0.023,-0.113,OFF
1.027,-0.105,-0.137,OFF
1.023,-0.117,-0.172,OFF
1.004,-0.012,-0.168,OFF
1.023,0.031,-0.094,OFF
0.988,0.023,-0.145,OFF
0.984,-0.016,-0.109,OFF
0.996,-0.059,-0.094,OFF
0.977,-0.055,-0.086,OFF
1.055,0.004,-0.168,OFF
0.992,-0.059,-0.152,OFF
0.988,0.027,-0.145,OFF
0.961,-0.074,-0.125,OFF
1.000,0.07,-0.098,OFF
1.004,0.063,-0.098,OFF
1.004,-0.008,-0.086,OFF
0.949,0.113,-0.207,ON
0.938,-0.059,-0.117,OFF
1.016,0.043,-0.141,OFF
1.031,0.004,-0.125,OFF
0.996,-0.027,-0.133,OFF
0.957,0.031,-0.113,OFF
0.992,0.023,-0.094,OFF
1.012,0.094,-0.156,ON
0.996,-0.039,-0.133,OFF
1.008,-0.043,-0.152,OFF
1.000,0.094,-0.141,ON
0.977,-0.039,-0.125,OFF
1.023,-0.02,-0.105,OFF
0.984,0.113,-0.09,ON
0.984,-0.07,-0.094,OFF
0.992,-0.02,-0.125,OFF
1.004,0.059,-0.176,OFF
0.953,-0.035,-0.145,OFF
0.996,0.016,-0.125,OFF
0.961,-0.059,-0.105,OFF
0.996,-0.074,-0.086,OFF
1.047,-0.016,-0.109,OFF
0.996,-0.008,-0.184,OFF
1.012,-0.027,-0.133,OFF
1.023,-0.07,-0.148,OFF
0.949,0.051,-0.148,OFF
0.984,0.105,-0.094,ON
1.020,0.039,-0.102,OFF
0.996,0.016,-0.098,OFF
1.055,0.043,-0.164,OFF
1.039,-0.102,-0.137,OFF
0.992,-0.004,-0.133,OFF
1.023,0.078,-0.164,OFF
1.031,0.039,-0.117,OFF
1.023,-0.016,-0.09,OFF
0.957,-0.016,-0.09,OFF
1.020,-0.027,-0.102,OFF
1.031,-0.004,-0.145,OFF
1.000,0.078,-0.176,OFF
0.961,-0.008,-0.16,OFF
1.016,0.043,-0.105,OFF
0.977,0.02,-0.121,OFF
0.977,-0.078,-0.09,OFF
0.977,-0.012,-0.063,OFF
0.969,-0.02,-0.18,OFF
1.020,-0.012,-0.125,OFF
1.023,0.043,-0.152,OFF
0.984,-0.051,-0.125,OFF
0.949,0.07,-0.102,OFF
0.969,0.086,-0.105,OFF
1.020,-0.051,-0.063,OFF
0.961,-0.027,-0.207,OFF
0.973,0,-0.133,OFF
1.012,0.004,-0.133,OFF
1.004,0.09,-0.152,OFF
1.027,0.055,-0.105,OFF
0.988,0.086,-0.105,OFF
0.988,0.055,-0.07,OFF
1.008,-0.031,-0.137,OFF
1.031,-0.07,-0.148,OFF
1.016,0.008,-0.152,OFF
0.949,0.074,-0.133,OFF
1.008,0.016,-0.117,OFF
1.027,-0.07,-0.113,OFF
0.98,0.059,-0.109,OFF
0.996,-0.051,-0.047,OFF
0.996,0.137,-0.133,ON
0.988,-0.055,-0.141,OFF
0.984,0.008,-0.141,OFF
0.938,0.059,-0.129,OFF
0.996,0.023,-0.086,OFF
1.000,0.121,-0.109,ON
1.055,-0.09,-0.086,OFF
1.039,0.063,-0.145,OFF
0.957,-0.039,-0.148,OFF
1.031,0.016,-0.152,OFF
0.949,0.039,-0.141,OFF
1.000,0.055,-0.121,OFF
1.027,0.055,-0.102,OFF
1.035,0.027,-0.09,OFF
1.004,-0.148,-0.152,OFF
0.996,-0.008,-0.145,OFF
1.012,-0.023,-0.156,OFF
0.98,-0.012,-0.172,OFF
0.992,0.141,-0.117,ON
1.016,0,-0.117,OFF
1.000,-0.074,-0.082,OFF
0.953,-0.121,-0.113,OFF
1.031,0.027,-0.156,OFF
0.988,-0.07,-0.152,OFF
0.98,0.004,-0.164,OFF
0.965,-0.051,-0.113,OFF
0.957,0.113,-0.121,ON
1.008,0.047,-0.094,OFF
1.031,-0.02,-0.102,OFF
0.973,0.113,-0.203,ON
0.977,-0.098,-0.137,OFF
1.020,0.059,-0.148,OFF
0.984,-0.039,-0.141,OFF
1.008,0.016,-0.113,OFF
0.98,0.043,-0.125,OFF
1.035,0.016,-0.082,OFF
0.988,0.187,-0.199,ON
1.047,-0.102,-0.125,OFF
0.996,-0.051,-0.148,OFF
0.984,0.098,-0.145,ON
0.973,-0.016,-0.105,OFF
1.039,-0.047,-0.098,OFF
1.000,0.016,-0.09,OFF
0.996,-0.102,-0.141,OFF
0.992,0.023,-0.172,OFF
1.012,-0.031,-0.168,OFF
1.012,-0.074,-0.184,OFF
1.035,0.063,-0.125,OFF
0.988,-0.016,-0.117,OFF
0.965,-0.09,-0.09,OFF
1.031,-0.09,-0.109,OFF
1.023,-0.031,-0.18,OFF
1.020,0.012,-0.137,OFF
0.941,0.078,-0.176,OFF
0.996,0.016,-0.133,OFF
0.992,0.098,-0.109,ON
1.008,0.004,-0.086,OFF
0.984,-0.066,-0.055,OFF
0.934,0.016,-0.172,OFF
0.988,-0.051,-0.133,OFF
1.023,-0.023,-0.148,OFF
0.957,-0.031,-0.137,OFF
0.988,0.031,-0.082,OFF
1.020,-0.008,-0.102,OFF
0.934,0.023,-0.063,OFF
0.961,0.027,-0.137,OFF
0.961,0.055,-0.152,OFF
0.973,0.023,-0.141,OFF
0.977,0.078,-0.148,OFF
0.992,0.066,-0.094,OFF
1.004,0.074,-0.102,OFF
1.008,0.043,-0.102,OFF
1.023,-0.008,-0.148,OFF
1.027,-0.109,-0.152,OFF
0.953,0.004,-0.156,OFF
0.957,0.082,-0.16,OFF
1.020,0.059,-0.102,OFF
1.020,0.031,-0.105,OFF
1.004,-0.031,-0.098,OFF
0.977,-0.168,-0.066,OFF
1.023,0.02,-0.16,OFF
1.031,-0.063,-0.172,OFF
0.98,-0.016,-0.156,OFF
1.008,0.086,-0.117,OFF
1.059,0.043,-0.109,OFF
1.008,0.105,-0.09,ON
1.000,-0.043,-0.063,OFF
0.992,0.012,-0.141,OFF
0.945,-0.02,-0.164,OFF
1.012,0.023,-0.156,OFF
1.000,-0.051,-0.129,OFF
0.977,0.078,-0.125,OFF
1.012,-0.031,-0.098,OFF
1.023,-0.043,-0.086,OFF
0.969,0.063,-0.172,OFF
0.938,-0.078,-0.133,OFF
1.023,-0.004,-0.145,OFF
0.98,-0.02,-0.137,OFF
1.000,0.125,-0.102,ON
0.969,0,-0.098,OFF
0.961,0.07,-0.094,OFF
0.992,0.094,-0.129,ON
0.984,-0.043,-0.152,OFF
1.008,0.016,-0.141,OFF
0.977,0.031,-0.176,OFF
1.008,0.012,-0.105,OFF
0.984,0.098,-0.094,ON
0.977,0.035,-0.078,OFF
1.012,-0.039,-0.105,OFF
1.004,0,-0.141,OFF
0.98,-0.063,-0.141,OFF
1.023,0.023,-0.172,OFF
1.020,0.051,-0.102,OFF
1.043,0.031,-0.125,OFF
0.992,-0.016,-0.09,OFF
0.969,-0.16,-0.055,OFF
0.996,0.043,-0.156,OFF
0.996,-0.074,-0.148,OFF
0.988,-0.039,-0.164,OFF
0.988,0.082,-0.129,OFF
0.984,0.043,-0.129,OFF
1.004,0.133,-0.113,ON
0.965,-0.004,-0.074,OFF
0.957,0.051,-0.191,OFF
0.965,-0.047,-0.164,OFF
1.016,0.004,-0.141,OFF
1.020,-0.031,-0.141,OFF
0.977,0.105,-0.094,ON
0.996,-0.074,-0.09,OFF
0.957,0.07,-0.074,OFF
1.031,0.098,-0.211,ON
1.070,-0.043,-0.168,OFF
0.965,0.074,-0.176,OFF
0.984,0.012,-0.109,OFF
0.988,0.078,-0.129,OFF
0.984,-0.012,-0.09,OFF
1.008,-0.047,-0.102,OFF
0.973,-0.059,-0.152,OFF
1.043,-0.148,-0.199,OFF
0.996,-0.063,-0.133,OFF
0.996,0.09,-0.156,OFF
1.023,0.004,-0.121,OFF
0.98,-0.055,-0.082,OFF
0.984,0.008,-0.094,OFF
0.992,-0.148,-0.074,OFF
0.969,-0.066,-0.16,OFF
0.973,-0.027,-0.168,OFF
1.016,0.035,-0.125,OFF
0.965,-0.004,-0.133,OFF
0.984,0.016,-0.121,OFF
0.988,-0.086,-0.074,OFF
0.973,-0.059,-0.137,OFF
1.016,-0.012,-0.152,OFF
0.969,0.004,-0.141,OFF
1.023,-0.055,-0.176,OFF
0.98,-0.023,-0.141,OFF
1.000,0.066,-0.086,OFF
0.973,0.074,-0.078,OFF
0.984,-0.086,-0.039,OFF
0.945,-0.117,-0.152,OFF
0.965,0.004,-0.16,OFF
0.98,0.023,-0.156,OFF
0.988,0.082,-0.152,OFF
0.957,-0.035,-0.094,OFF
1.004,-0.043,-0.098,OFF
1.004,0.02,-0.086,OFF
0.945,0.09,-0.199,OFF
0.965,0.074,-0.16,OFF
1.035,0.02,-0.121,OFF
1.027,0.012,-0.129,OFF
1.016,0.098,-0.125,ON
0.996,0.051,-0.09,OFF
1.016,0.043,-0.098,OFF
0.961,-0.059,-0.133,OFF
0.965,-0.004,-0.16,OFF
1.008,-0.039,-0.16,OFF
1.020,0.02,-0.117,OFF
0.969,0.031,-0.141,OFF
0.996,-0.023,-0.082,OFF
1.000,-0.039,-0.078,OFF
0.984,-0.035,-0.16,OFF
1.035,-0.121,-0.152,OFF
1.023,-0.02,-0.141,OFF
0.992,0.098,-0.168,ON
1.043,0.027,-0.109,OFF
1.027,-0.012,-0.09,OFF
0.961,0,-0.098,OFF
0.992,-0.211,-0.098,OFF
1.020,-0.07,-0.141,OFF
0.988,-0.039,-0.168,OFF
1.027,0.031,-0.148,OFF
0.949,0.039,-0.125,OFF
1.000,0.063,-0.113,OFF
0.988,0.066,-0.074,OFF
0.969,-0.133,-0.082,OFF
0.965,-0.004,-0.168,OFF
1.008,0.035,-0.156,OFF
0.988,0.047,-0.148,OFF
0.973,-0.066,-0.121,OFF
0.973,0.105,-0.117,ON
0.996,-0.008,-0.078,OFF
1.012,-0.105,-0.066,OFF
0.953,0.027,-0.199,OFF
0.984,-0.07,-0.137,OFF
0.98,-0.004,-0.164,OFF
0.961,-0.051,-0.148,OFF
1.031,-0.051,-0.125,OFF
1.047,0.012,-0.09,OFF
0.992,-0.066,-0.086,OFF
0.996,0.09,-0.172,OFF
0.941,0.059,-0.141,OFF
1.023,0.023,-0.129,OFF
1.016,0.039,-0.141,OFF
0.996,0.105,-0.113,ON
0.992,-0.102,-0.09,OFF
1.062,-0.074,-0.102,OFF
1.039,0.066,-0.187,OFF
1.016,0.016,-0.148,OFF
1.039,-0.008,-0.152,OFF
1.008,0.008,-0.117,OFF
0.996,0.145,-0.129,ON
0.977,-0.066,-0.082,OFF
1.008,-0.02,-0.086,OFF
1.008,0.066,-0.148,OFF
0.957,0.004,-0.133,OFF
0.961,0.086,-0.168,OFF
1.016,0.051,-0.113,OFF
0.965,0.082,-0.133,OFF
0.992,0.043,-0.105,OFF
0.98,0.09,-0.086,OFF
0.996,-0.137,-0.063,OFF
0.973,-0.09,-0.137,OFF
0.988,0.066,-0.16,OFF
0.934,0.031,-0.156,OFF
0.961,-0.012,-0.121,OFF
0.961,0.09,-0.102,OFF
0.988,-0.055,-0.082,OFF
0.965,-0.113,-0.059,OFF
0.988,-0.035,-0.176,OFF
1.027,-0.027,-0.137,OFF
0.988,0.012,-0.137,OFF
0.984,-0.047,-0.137,OFF
1.039,-0.035,-0.125,OFF
1.062,0.047,-0.094,OFF
0.988,-0.074,-0.074,OFF
0.992,0.078,-0.152,OFF
0.934,0.027,-0.152,OFF
1.016,0.008,-0.121,OFF
0.984,0.055,-0.141,OFF
1.004,0.113,-0.105,ON
0.984,0.09,-0.098,OFF
0.996,0.043,-0.094,OFF
1.000,-0.012,-0.164,OFF
0.93,0.039,-0.176,OFF
0.973,-0.078,-0.148,OFF
1.027,0.059,-0.125,OFF
1.000,0.008,-0.129,OFF
1.012,0.07,-0.09,OFF
1.000,0.012,-0.086,OFF
0.984,-0.184,-0.137,OFF
0.973,-0.035,-0.168,OFF
1.016,-0.035,-0.164,OFF
0.984,0.039,-0.129,OFF
0.969,0.102,-0.125,ON
0.988,0.02,-0.09,OFF
0.961,0.09,-0.082,OFF
1.004,-0.133,-0.07,OFF
1.008,-0.055,-0.145,OFF
0.973,0.074,-0.176,OFF
0.934,0.004,-0.172,OFF
0.953,0.031,-0.117,OFF
1.051,-0.027,-0.129,OFF
1.004,-0.066,-0.078,OFF
0.957,-0.133,-0.082,OFF
0.996,-0.063,-0.148,OFF
1.023,-0.012,-0.137,OFF
1.031,0.02,-0.16,OFF
0.992,-0.027,-0.133,OFF
1.051,-0.035,-0.121,OFF
1.023,0.066,-0.098,OFF
1.023,-0.066,-0.078,OFF
0.941,0.07,-0.203,OFF
0.973,-0.004,-0.16,OFF
1.051,0.023,-0.156,OFF
0.969,-0.098,-0.129,OFF
0.969,0.004,-0.105,OFF
0.984,0.02,-0.09,OFF
0.918,0.082,-0.055,OFF
1.008,0.109,-0.16,ON
0.992,0.035,-0.152,OFF
1.043,0.016,-0.141,OFF
1.027,0.063,-0.125,OFF
1.004,0.023,-0.125,OFF
1.016,0.066,-0.094,OFF
0.992,0.031,-0.082,OFF
1.020,-0.172,-0.145,OFF
0.988,0.004,-0.176,OFF
0.973,-0.035,-0.152,OFF
1.059,-0.016,-0.164,OFF
0.988,0.098,-0.137,ON
0.98,-0.02,-0.094,OFF
1.043,-0.043,-0.082,OFF
0.969,-0.164,-0.121,OFF
1.016,0.012,-0.137,OFF
1.012,-0.031,-0.156,OFF
0.992,-0.008,-0.113,OFF
1.027,0.02,-0.121,OFF
1.020,0.051,-0.109,OFF
1.000,-0.027,-0.078,OFF
0.973,-0.234,-0.063,OFF
1.059,-0.008,-0.156,OFF
0.984,-0.074,-0.172,OFF
0.992,-0.023,-0.145,OFF
1.027,-0.063,-0.125,OFF
1.004,0.098,-0.105,ON
1.004,0.047,-0.078,OFF
0.969,-0.078,-0.066,OFF
