estimated_x,estimated_y,estimated_z,Status
152.012.665,213.101.349,150.025.345,GPIO_Pin_13
152.012.665,213.101.349,150.025.345,GPIO_Pin_13
152.012.665,213.101.349,150.025.345,GPIO_Pin_13
152.012.665,213.101.349,150.025.345,GPIO_Pin_13
152.012.665,213.101.349,150.025.345,GPIO_Pin_13
152.012.665,213.101.349,150.025.345,GPIO_Pin_13
152.012.665,213.101.349,150.025.345,GPIO_Pin_13
151.023.926,213.101.349,148.046.692,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
152.033.951,225.437.744,148.067.902,GPIO_Pin_13
151.548.676,228.868.454,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.548.752,230.518.112,146.097.504,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
151.053.406,231.762.863,145.106.812,GPIO_Pin_13
150.557.999,232.877.151,144.095.718,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.547.852,230.047.256,144.095.703,GPIO_Pin_13
149.052.917,230.541.656,143.095.856,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.547.852,229.047.256,143.095.703,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.294,228.282.684,143.096.588,GPIO_Pin_13
148.548.752,227.519.333,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
148.548.752,227.518.112,143.097.504,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.053.925,228.985.229,143.107.834,GPIO_Pin_13
149.549.103,228.985.229,144.098.434,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
149.044.022,226.118.591,144.088.043,GPIO_Pin_13
152.531.006,218.484.192,149.062.012,GPIO_Pin_13
152.531.006,218.484.131,149.062.012,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.131,149.062.012,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.131,149.061.996,GPIO_Pin_13
152.531.006,218.484.131,149.062.012,GPIO_Pin_13
152.531.006,218.484.131,149.062.012,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.131,149.062.012,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
152.531.006,218.484.192,149.061.996,GPIO_Pin_13
150.057.312,225.992.981,144.109.894,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
150.560.242,229.719.849,144.120.483,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.146.820,GPIO_Pin_13
148.073.410,232.160.339,140.148.224,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.084.671,233.061.249,140.169.342,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,141.160.278,GPIO_Pin_13
149.580.139,232.413.116,137.195.923,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
148.099.457,238.763.092,137.198.929,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,137.219.574,GPIO_Pin_13
149.109.787,239.911.530,140.193.558,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
150.599.854,236.015.076,140.199.707,GPIO_Pin_13
151.096.329,234.671.417,141.181.931,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,141.181.778,GPIO_Pin_13
150.590.881,233.978.027,142.172.455,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.076.294,230.888.245,142.152.588,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
150.571.594,230.122.986,143.143.204,GPIO_Pin_13
149.580.139,232.411.774,141.149.796,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
149.074.829,231.524.307,141.149.643,GPIO_Pin_13
